"Make","Model","Year","Engine_Fuel_Type","Engine_HP","Engine_Cylinders","Transmission_Type","Driven_Wheels","Number_of_Doors","Market_Category","Vehicle_Size","Vehicle_Style","highway_MPG","city_mpg","Popularity","MSRP","Factory_Tuner","Luxury","Performance","Flex_Fuel","Hatchback","Hybrid","Diesel","Exotic","Crossover","Age","log_MSRP","obs_number"
"BMW","4 Series","2016","regular",300,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",29,20,3916,58950,0,1,1,0,0,0,0,0,0,2,10.9844449059655,185
"BMW","4 Series","2016","regular",240,"4","AUTOMATIC","all wheel drive",2,"Luxury","Midsize","car",34,22,3916,43850,0,1,0,0,0,0,0,0,0,2,10.6885299978003,186
"BMW","4 Series","2016","regular",300,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",31,20,3916,52550,0,1,1,0,0,0,0,0,0,2,10.8695203763051,187
"BMW","4 Series","2017","regular",248,"4","AUTOMATIC","rear wheel drive",2,"Luxury","Midsize","car",34,23,3916,50300,0,1,0,0,0,0,0,0,0,1,10.8257603560878,188
"BMW","4 Series","2017","regular",248,"4","AUTOMATIC","all wheel drive",2,"Luxury","Midsize","car",32,22,3916,52300,0,1,0,0,0,0,0,0,0,1,10.864751650053,189
"BMW","4 Series","2017","regular",320,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",31,21,3916,50500,0,1,1,0,0,0,0,0,0,1,10.8297286152635,190
"BMW","4 Series","2017","regular",248,"4","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",33,23,3916,44150,0,1,1,0,0,0,0,0,0,1,10.6953482060321,191
"BMW","4 Series","2017","regular",248,"4","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",34,23,3916,42150,0,1,1,0,0,0,0,0,0,1,10.64898996343,192
"BMW","4 Series","2017","regular",320,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",30,20,3916,59300,0,1,1,0,0,0,0,0,0,1,10.9903645849858,193
"BMW","4 Series","2017","regular",320,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",29,21,3916,57300,0,1,1,0,0,0,0,0,0,1,10.9560559027028,194
"BMW","4 Series","2017","regular",320,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",32,21,3916,48500,0,1,1,0,0,0,0,0,0,1,10.7893190769256,195
"Ferrari","456M","2001","regular",442,"12","AUTOMATIC","rear wheel drive",2,"Exotic,High-Performance","Compact","car",14,9,2774,223970,0,0,1,0,0,0,0,1,0,17,12.3192673932965,196
"Ferrari","456M","2002","regular",442,"12","AUTOMATIC","rear wheel drive",2,"Exotic,High-Performance","Compact","car",14,9,2774,228625,0,0,1,0,0,0,0,1,0,16,12.3398383856932,198
"Ferrari","456M","2002","regular",442,"12","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",15,9,2774,224585,0,0,1,0,0,0,0,1,0,16,12.32200953366,199
"Ferrari","456M","2003","regular",442,"12","AUTOMATIC","rear wheel drive",2,"Exotic,High-Performance","Compact","car",14,9,2774,228625,0,0,1,0,0,0,0,1,0,15,12.3398383856932,200
"Ferrari","456M","2003","regular",442,"12","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",15,9,2774,224585,0,0,1,0,0,0,0,1,0,15,12.32200953366,201
"Ferrari","458 Italia","2013","regular",562,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",17,13,2774,245460.5,0,0,1,0,0,0,0,1,0,5,12.4108913171412,202
"Ferrari","458 Italia","2014","regular",562,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",17,13,2774,245460.5,0,0,1,0,0,0,0,1,0,4,12.4108913171412,203
"Ferrari","458 Italia","2014","regular",597,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",17,13,2774,288000,0,0,1,0,0,0,0,1,0,4,12.5707157591181,204
"Ferrari","458 Italia","2015","regular",562,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",17,13,2774,251446.5,0,0,1,0,0,0,0,1,0,3,12.434985522235,205
"Ferrari","458 Italia","2015","regular",597,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",17,13,2774,291744,0,0,1,0,0,0,0,1,0,3,12.5836319843846,206
"Alfa Romeo","4C","2015","regular",237,"4","AUTOMATED_MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",34,24,113,62066.6666666667,0,1,1,0,0,0,0,0,0,3,11.035964355157,207
"Alfa Romeo","4C","2016","regular",237,"4","AUTOMATED_MANUAL","rear wheel drive",2,"Luxury,High-Performance","Compact","car",34,24,113,60900,0,1,1,0,0,0,0,0,0,2,11.016988453698,208
"Toyota","4Runner","2014","regular",270,"6","AUTOMATIC","rear wheel drive",4,"N/A","Midsize","suv",23,17,2031,36641.6666666667,0,0,0,0,0,0,0,0,0,4,10.5089413053809,209
"Toyota","4Runner","2014","regular",270,"6","AUTOMATIC","four wheel drive",4,"N/A","Midsize","suv",22,17,2031,38016,0,0,0,0,0,0,0,0,0,4,10.5457624027223,210
"Toyota","4Runner","2015","regular",270,"6","AUTOMATIC","rear wheel drive",4,"N/A","Midsize","suv",22,17,2031,36915,0,0,0,0,0,0,0,0,0,3,10.5163732514933,212
"Toyota","4Runner","2016","regular",270,"6","AUTOMATIC","rear wheel drive",4,"N/A","Midsize","suv",22,17,2031,37675,0,0,0,0,0,0,0,0,0,2,10.5367520234947,213
"Toyota","4Runner","2016","regular",270,"6","AUTOMATIC","four wheel drive",4,"N/A","Midsize","suv",21,17,2031,39528.3333333333,0,0,0,0,0,0,0,0,0,2,10.5847729933309,214
"BMW","5 Series Gran Turismo","2015","regular",300,"6","AUTOMATIC","rear wheel drive",4,"Hatchback,Luxury","Large","car",28,19,3916,60700,0,1,0,0,1,0,0,0,0,3,11.0136989770476,215
"BMW","5 Series Gran Turismo","2015","regular",445,"8","AUTOMATIC","all wheel drive",4,"Hatchback,Luxury,Performance","Large","car",24,16,3916,71400,0,1,1,0,1,0,0,0,0,3,11.1760531483277,216
"BMW","5 Series Gran Turismo","2015","regular",300,"6","AUTOMATIC","all wheel drive",4,"Hatchback,Luxury","Large","car",26,18,3916,63000,0,1,0,0,1,0,0,0,0,3,11.0508900053737,217
"BMW","5 Series Gran Turismo","2015","regular",445,"8","AUTOMATIC","rear wheel drive",4,"Hatchback,Luxury,Performance","Large","car",25,16,3916,69100,0,1,1,0,1,0,0,0,0,3,11.1433100097558,218
"BMW","5 Series Gran Turismo","2016","regular",300,"6","AUTOMATIC","all wheel drive",4,"Hatchback,Luxury","Large","car",26,18,3916,63200,0,1,0,0,1,0,0,0,0,2,11.0540595801349,219
"BMW","5 Series Gran Turismo","2016","regular",445,"8","AUTOMATIC","all wheel drive",4,"Hatchback,Luxury,Performance","Large","car",24,16,3916,72500,0,1,1,0,1,0,0,0,0,2,11.1913418408428,220
"BMW","5 Series Gran Turismo","2016","regular",300,"6","AUTOMATIC","rear wheel drive",4,"Hatchback,Luxury","Large","car",28,19,3916,60900,0,1,0,0,1,0,0,0,0,2,11.016988453698,221
"BMW","5 Series Gran Turismo","2017","regular",300,"6","AUTOMATIC","all wheel drive",4,"Hatchback,Luxury","Large","car",26,18,3916,63200,0,1,0,0,1,0,0,0,0,1,11.0540595801349,222
"BMW","5 Series Gran Turismo","2017","regular",445,"8","AUTOMATIC","all wheel drive",4,"Hatchback,Luxury,Performance","Large","car",24,15,3916,72500,0,1,1,0,1,0,0,0,0,1,11.1913418408428,224
"BMW","5 Series","2015","diesel",255,"6","AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Large","car",38,26,3916,57100,0,1,0,0,0,0,1,0,0,3,10.9525593956441,227
"BMW","5 Series","2015","diesel",255,"6","AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Large","car",37,26,3916,59400,0,1,0,0,0,0,1,0,0,3,10.9920495053507,229
"BMW","5 Series","2015","regular",443,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",25,17,3916,64900,0,1,1,0,0,0,0,0,0,3,11.0806029026922,230
"BMW","5 Series","2015","regular",241,"4","AUTOMATIC","rear wheel drive",4,"Luxury","Large","car",34,23,3916,49950,0,1,0,0,0,0,0,0,0,3,10.8187777840767,231
"BMW","5 Series","2015","regular",302,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",31,20,3916,55600,0,1,1,0,0,0,0,0,0,3,10.9259384802387,232
"BMW","5 Series","2016","diesel",255,"6","AUTOMATIC","rear wheel drive",4,"Diesel,Luxury","Large","car",38,26,3916,57350,0,1,0,0,0,0,1,0,0,2,10.9569281225575,233
"BMW","5 Series","2016","regular",302,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",29,20,3916,58150,0,1,1,0,0,0,0,0,0,2,10.9707811579468,234
"BMW","5 Series","2016","regular",302,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",31,20,3916,55850,0,1,1,0,0,0,0,0,0,2,10.9304248044973,235
"BMW","5 Series","2016","regular",443,"8","AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","car",25,16,3916,68600,0,1,1,0,0,0,0,0,0,2,11.136047813714,238
"BMW","5 Series","2016","regular",443,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",25,17,3916,66300,0,1,1,0,0,0,0,0,0,2,11.101945176174,239
"BMW","5 Series","2016","diesel",255,"6","AUTOMATIC","all wheel drive",4,"Diesel,Luxury","Large","car",37,26,3916,59650,0,1,0,0,0,0,1,0,0,2,10.9962494275261,240
"FIAT","500","2015","regular",160,"4","MANUAL","front wheel drive",2,"Factory Tuner,Performance","Compact","car",34,28,819,26595,1,0,1,0,0,0,0,0,0,3,10.1884785071764,241
"FIAT","500","2015","regular",101,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",34,28,819,22615,0,0,0,0,0,0,0,0,0,3,10.0263686819119,244
"FIAT","500","2015","regular",160,"4","MANUAL","front wheel drive",2,"Hatchback,Factory Tuner,Performance","Compact","car",34,28,819,22495,1,0,1,0,1,0,0,0,0,3,10.0210483412753,245
"FIAT","500","2016","regular",160,"4","MANUAL","front wheel drive",2,"Factory Tuner,Performance","Compact","car",34,28,819,26695,1,0,1,0,0,0,0,0,0,2,10.1922315609343,246
"FIAT","500","2016","regular",101,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","car",40,31,819,18866,0,0,0,0,1,0,0,0,0,2,9.8451166392098,247
"FIAT","500","2016","regular",160,"4","MANUAL","front wheel drive",2,"Hatchback,Factory Tuner,Performance","Compact","car",34,28,819,22575,1,0,1,0,1,0,0,0,0,2,10.0245983782852,248
"FIAT","500","2016","regular",101,"4","MANUAL","front wheel drive",2,"N/A","Compact","car",40,31,819,22095,0,0,0,0,0,0,0,0,0,2,10.0031066175648,249
"FIAT","500","2016","regular",135,"4","MANUAL","front wheel drive",2,"Hatchback","Compact","car",34,28,819,19700,0,0,0,0,1,0,0,0,0,2,9.88837391472608,250
"FIAT","500","2017","regular",160,"4","MANUAL","front wheel drive",2,"Hatchback,Factory Tuner,Performance","Compact","car",33,28,819,19995,1,0,1,0,1,0,0,0,0,1,9.90323752128092,251
"FIAT","500","2017","regular",101,"4","AUTOMATIC","front wheel drive",2,"Hatchback","Compact","car",33,27,819,17690,0,0,0,0,1,0,0,0,0,1,9.78075478715383,252
"FIAT","500","2017","regular",101,"4","AUTOMATIC","front wheel drive",2,"N/A","Compact","car",33,27,819,19185,0,0,0,0,0,0,0,0,0,1,9.86188400268105,253
"FIAT","500L","2015","regular",160,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",33,25,819,21207.5,0,0,0,0,0,0,0,0,0,3,9.96211017168189,255
"FIAT","500L","2015","regular",160,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",30,22,819,24695,0,0,0,0,0,0,0,0,0,3,10.1143560729747,256
"FIAT","500L","2016","regular",160,"4","MANUAL","front wheel drive",4,"N/A","Compact","car",33,25,819,21391.25,0,0,0,0,0,0,0,0,0,2,9.97073723889166,257
"FIAT","500L","2016","regular",160,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","car",30,22,819,24795,0,0,0,0,0,0,0,0,0,2,10.1183972989232,258
"FIAT","500X","2016","regular",180,"4","AUTOMATIC","all wheel drive",4,"Crossover","Compact","suv",30,21,819,26535,0,0,0,0,0,0,0,0,1,2,10.186219895262,260
"FIAT","500X","2016","regular",180,"4","AUTOMATIC","front wheel drive",4,"Crossover","Compact","suv",31,22,819,24635,0,0,0,0,0,0,0,0,1,2,10.1119234749781,261
"FIAT","500X","2017","regular",180,"4","AUTOMATIC","all wheel drive",4,"Crossover","Compact","suv",29,21,819,25386.6666666667,0,0,0,0,0,0,0,0,1,1,10.1419793807971,263
"FIAT","500X","2017","regular",180,"4","AUTOMATIC","front wheel drive",4,"Crossover","Compact","suv",30,22,819,24235,0,0,0,0,0,0,0,0,1,1,10.0955531482795,264
"FIAT","500X","2017","regular",160,"4","MANUAL","front wheel drive",4,"Crossover","Compact","suv",33,25,819,19995,0,0,0,0,0,0,0,0,1,1,9.90323752128092,265
"Ferrari","550","2001","regular",485,"12","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",12,8,2774,227170,0,0,1,0,0,0,0,1,0,17,12.3334539148573,266
"McLaren","570S","2016","regular",562,"8","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",23,16,416,184900,0,0,1,0,0,0,0,1,0,2,12.1275704173752,267
"Ferrari","575M","2003","regular",515,"12","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",15,9,2774,217890,0,0,1,0,0,0,0,1,0,15,12.2917456272683,270
"Ferrari","575M","2003","regular",515,"12","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Compact","car",16,9,2774,228339,0,0,1,0,0,0,0,1,0,15,12.3385866457866,271
"Maybach","57","2010","regular",543,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury","Large","car",16,10,67,366000,0,1,0,0,0,0,0,1,0,8,12.8103886123835,274
"Maybach","57","2010","regular",631,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Large","car",16,10,67,455500,0,1,1,0,0,0,0,1,0,8,13.0291509956821,275
"Maybach","57","2010","regular",604,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Large","car",16,10,67,405500,0,1,1,0,0,0,0,1,0,8,12.9128761525376,276
"Maybach","57","2011","regular",543,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury","Large","car",16,10,67,372500,0,1,0,0,0,0,0,1,0,7,12.8279923168018,277
"Maybach","57","2011","regular",620,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury,High-Performance","Large","car",16,10,67,412000,0,1,1,0,0,0,0,1,0,7,12.9287786283317,278
"Maybach","57","2012","regular",543,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury","Large","car",16,10,67,379050,0,1,0,0,0,0,0,1,0,6,12.8454234014844,279
"Ferrari","599","2009","regular",611,"12","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Midsize","car",15,11,2774,310543,0,0,1,0,0,0,0,1,0,9,12.6460776570797,282
"Ferrari","599","2010","regular",611,"12","MANUAL","rear wheel drive",2,"Exotic,High-Performance","Midsize","car",15,11,2774,310543,0,0,1,0,0,0,0,1,0,8,12.6460776570797,283
"Ferrari","599","2011","regular",611,"12","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Midsize","car",15,11,2774,320580,0,0,1,0,0,0,0,1,0,7,12.6778871341799,284
"Ferrari","599","2011","regular",661,"12","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,Factory Tuner,High-Performance","Midsize","car",15,11,2774,410000,1,0,1,0,0,0,0,1,0,7,12.9239124386805,285
"Mazda","5","2013","regular",157,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","passenger_van",28,22,586,22493.3333333333,0,0,0,0,0,0,0,0,0,5,10.0209742479918,286
"Mazda","5","2013","regular",157,"4","MANUAL","front wheel drive",4,"N/A","Compact","passenger_van",28,21,586,19940,0,0,0,0,0,0,0,0,0,5,9.90048304351583,287
"Mazda","5","2014","regular",157,"4","MANUAL","front wheel drive",4,"N/A","Compact","passenger_van",28,21,586,20140,0,0,0,0,0,0,0,0,0,4,9.91046316627255,288
"Mazda","5","2014","regular",157,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","passenger_van",28,22,586,22693.3333333333,0,0,0,0,0,0,0,0,0,4,10.0298264745791,289
"Mazda","5","2015","regular",157,"4","AUTOMATIC","front wheel drive",4,"N/A","Compact","passenger_van",28,21,586,22793.3333333333,0,0,0,0,0,0,0,0,0,3,10.0342233745252,290
"BMW","6 Series Gran Coupe","2015","regular",445,"8","AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","car",24,16,3916,92600,0,1,1,0,0,0,0,0,0,3,11.4360444206343,291
"BMW","6 Series Gran Coupe","2015","regular",315,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",29,20,3916,81300,0,1,1,0,0,0,0,0,0,3,11.3059012955359,292
"BMW","6 Series Gran Coupe","2015","regular",315,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",31,20,3916,78300,0,1,1,0,0,0,0,0,0,3,11.2683028819789,293
"BMW","6 Series Gran Coupe","2016","regular",445,"8","AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","car",24,15,3916,93900,0,1,1,0,0,0,0,0,0,2,11.4499856651964,295
"BMW","6 Series Gran Coupe","2016","regular",315,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",29,20,3916,82500,0,1,1,0,0,0,0,0,0,2,11.3205535723228,296
"BMW","6 Series Gran Coupe","2016","regular",445,"8","AUTOMATIC","rear wheel drive",4,"Luxury,High-Performance","Large","car",25,17,3916,90900,0,1,1,0,0,0,0,0,0,2,11.4175152801656,297
"BMW","6 Series Gran Coupe","2016","regular",315,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",31,20,3916,79500,0,1,1,0,0,0,0,0,0,2,11.2835123006424,298
"BMW","6 Series Gran Coupe","2017","regular",315,"6","AUTOMATIC","all wheel drive",4,"Luxury,Performance","Large","car",28,19,3916,82800,0,1,1,0,0,0,0,0,0,1,11.3241833403734,300
"BMW","6 Series Gran Coupe","2017","regular",445,"8","AUTOMATIC","all wheel drive",4,"Luxury,High-Performance","Large","car",24,15,3916,94200,0,1,1,0,0,0,0,0,0,1,11.4531754605645,301
"BMW","6 Series Gran Coupe","2017","regular",315,"6","AUTOMATIC","rear wheel drive",4,"Luxury,Performance","Large","car",29,20,3916,79800,0,1,1,0,0,0,0,0,0,1,11.2872787834379,302
"BMW","6 Series","2015","regular",445,"8","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Midsize","car",25,17,3916,91150,0,1,1,0,0,0,0,0,0,3,11.4202617801068,303
"BMW","6 Series","2015","regular",315,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",29,20,3916,82850,0,1,1,0,0,0,0,0,0,3,11.3247870228547,304
"BMW","6 Series","2015","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",32,21,3916,76100,0,1,1,0,0,0,0,0,0,3,11.2398035438498,305
"BMW","6 Series","2015","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",25,16,3916,90400,0,1,1,0,0,0,0,0,0,3,11.4119995463803,306
"BMW","6 Series","2015","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",31,20,3916,83600,0,1,1,0,0,0,0,0,0,3,11.3337987990728,307
"BMW","6 Series","2015","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",24,16,3916,97900,0,1,1,0,0,0,0,0,0,3,11.4917018285186,308
"BMW","6 Series","2016","regular",315,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",29,20,3916,84050,0,1,1,0,0,0,0,0,0,2,11.3391671388368,309
"BMW","6 Series","2016","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",31,20,3916,81050,0,1,1,0,0,0,0,0,0,2,11.3028215271638,310
"BMW","6 Series","2016","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",24,15,3916,99200,0,1,1,0,0,0,0,0,0,2,11.504893293273,311
"BMW","6 Series","2016","regular",445,"8","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Midsize","car",25,17,3916,92450,0,1,1,0,0,0,0,0,0,2,11.4344232368153,312
"BMW","6 Series","2016","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",25,16,3916,91700,0,1,1,0,0,0,0,0,0,2,11.4262776582446,313
"BMW","6 Series","2017","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",24,16,3916,92000,0,1,1,0,0,0,0,0,0,1,11.4295438560312,314
"BMW","6 Series","2017","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",30,21,3916,77600,0,1,1,0,0,0,0,0,0,1,11.2593227061713,315
"BMW","6 Series","2017","regular",445,"8","AUTOMATIC","rear wheel drive",2,"Luxury,High-Performance","Midsize","car",24,17,3916,92750,0,1,1,0,0,0,0,0,0,1,11.4376629804697,316
"BMW","6 Series","2017","regular",315,"6","AUTOMATIC","all wheel drive",2,"Luxury,Performance","Midsize","car",28,19,3916,84350,0,1,1,0,0,0,0,0,0,1,11.3427300879741,317
"BMW","6 Series","2017","regular",315,"6","AUTOMATIC","rear wheel drive",2,"Luxury,Performance","Midsize","car",29,20,3916,85100,0,1,1,0,0,0,0,0,0,1,11.3515823145615,318
"BMW","6 Series","2017","regular",445,"8","AUTOMATIC","all wheel drive",2,"Luxury,High-Performance","Midsize","car",24,15,3916,99500,0,1,1,0,0,0,0,0,0,1,11.5079129231467,319
"Ferrari","612 Scaglietti","2009","regular",532,"12","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Large","car",16,9,2774,313088,0,0,1,0,0,0,0,1,0,9,12.6542395801667,320
"Ferrari","612 Scaglietti","2010","regular",532,"12","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Large","car",16,9,2774,313088,0,0,1,0,0,0,0,1,0,8,12.6542395801667,321
"Ferrari","612 Scaglietti","2011","regular",532,"12","AUTOMATED_MANUAL","rear wheel drive",2,"Exotic,High-Performance","Large","car",16,9,2774,313088,0,0,1,0,0,0,0,1,0,7,12.6542395801667,322
"Mazda","626","2001","regular",165,"6","MANUAL","front wheel drive",4,"N/A","Midsize","car",25,19,586,21435,0,0,0,0,0,0,0,0,0,17,9.97278037903208,323
"Mazda","626","2001","regular",125,"4","AUTOMATIC","front wheel drive",4,"N/A","Midsize","car",25,19,586,20935,0,0,0,0,0,0,0,0,0,17,9.94917767845324,324
"Mazda","626","2002","regular",125,"4","MANUAL","front wheel drive",4,"N/A","Midsize","car",29,23,586,18785,0,0,0,0,0,0,0,0,0,16,9.84081395800807,327
"Maybach","62","2010","regular",543,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury","Large","car",16,10,67,417000,0,1,0,0,0,0,0,1,0,8,12.9408415007809,329
"Maybach","62","2012","regular",543,"12","AUTOMATIC","rear wheel drive",4,"Exotic,Luxury","Large","car",16,10,67,430450,0,1,0,0,0,0,0,1,0,6,12.9725864520861,333
